1.333799	-40.315937
1.337106	-40.298128
1.340413	-40.278789
1.343720	-40.257921
1.347027	-40.235525
1.350334	-40.211602
1.353641	-40.186155
1.356948	-40.159184
1.360255	-40.130692
1.363561	-40.100680
1.366868	-40.069150
1.370175	-40.036106
1.373482	-40.001548
1.376789	-39.965480
1.380096	-39.927904
1.383403	-39.888822
1.386710	-39.848237
1.390017	-39.806153
1.393324	-39.762572
1.396631	-39.717497
1.399938	-39.670933
1.403245	-39.622881
1.406552	-39.573345
1.409859	-39.522330
1.413166	-39.469839
1.416472	-39.415875
1.419779	-39.360443
1.423086	-39.303547
1.426393	-39.245191
1.429700	-39.185380
1.433007	-39.124117
1.436314	-39.061408
1.439621	-38.997256
1.442928	-38.931668
1.446235	-38.864647
1.449542	-38.796199
1.452849	-38.726329
1.456156	-38.655043
1.459463	-38.582344
1.462770	-38.508240
1.466077	-38.432735
1.469384	-38.355836
1.472690	-38.277548
1.475997	-38.197877
1.479304	-38.116829
1.482611	-38.034410
1.485918	-37.950627
1.489225	-37.865486
1.492532	-37.778993
1.495839	-37.691154
1.499146	-37.601978
1.502453	-37.511470
1.505760	-37.419637
1.509067	-37.326486
1.512374	-37.232025
1.515681	-37.136260
1.518988	-37.039199
1.522295	-36.940850
1.525601	-36.841219
1.528908	-36.740314
1.532215	-36.638144
1.535522	-36.534716
1.538829	-36.430037
1.542136	-36.324117
1.545443	-36.216962
1.548750	-36.108582
1.552057	-35.998983
1.555364	-35.888176
1.558671	-35.776168
1.561978	-35.662968
1.565285	-35.548584
1.568592	-35.433026
1.571899	-35.316302
1.575206	-35.198421
1.578513	-35.079392
1.581819	-34.959224
1.585126	-34.837927
1.588433	-34.715509
1.591740	-34.591981
1.595047	-34.467350
1.598354	-34.341628
1.601661	-34.214824
1.604968	-34.086947
1.608275	-33.958007
1.611582	-33.828014
1.614889	-33.696978
1.618196	-33.564909
1.621503	-33.431818
1.624810	-33.297713
1.628117	-33.162606
1.631424	-33.026506
1.634730	-32.889425
1.638037	-32.751372
1.641344	-32.612359
1.644651	-32.472395
1.647958	-32.331492
1.651265	-32.189660
1.654572	-32.046910
1.657879	-31.903253
1.661186	-31.758700
1.664493	-31.613261
1.667800	-31.466949
1.671107	-31.319773
1.674414	-31.171745
1.677721	-31.022877
1.681028	-30.873180
1.684335	-30.722665
1.687642	-30.571343
1.690948	-30.419226
1.694255	-30.266326
1.697562	-30.112653
1.700869	-29.958221
1.704176	-29.803040
1.707483	-29.647122
1.710790	-29.490479
1.714097	-29.333122
1.717404	-29.175064
1.720711	-29.016317
1.724018	-28.856892
1.727325	-28.696802
1.730632	-28.536058
1.733939	-28.374673
1.737246	-28.212658
1.740553	-28.050027
1.743860	-27.886790
1.747166	-27.722961
1.750473	-27.558551
1.753780	-27.393574
1.757087	-27.228040
1.760394	-27.061964
1.763701	-26.895356
1.767008	-26.728230
1.770315	-26.560597
1.773622	-26.392471
1.776929	-26.223864
1.780236	-26.054789
1.783543	-25.885257
1.786850	-25.715282
1.790157	-25.544876
1.793464	-25.374052
1.796771	-25.202823
1.800077	-25.031200
1.803384	-24.859197
1.806691	-24.686827
1.809998	-24.514102
1.813305	-24.341034
1.816612	-24.167637
1.819919	-23.993924
1.823226	-23.819906
1.826533	-23.645598
